0	              0	              0	              0	
0.035	     0.00896833	      0.0037431	     0.00304435	
0.07	     0.00771447	      0.0073162	   2.05648e-005	
0.105	     0.00497552	     0.00990498	     0.00488388	
0.14	     0.00138841	     0.00483219	     0.00854178	
0.175	     0.00114924	     0.00402117	     0.00717692	
0.21	     0.00950923	     0.00213308	      0.0057216	
0.245	     0.00652999	     0.00899246	    0.000928623	
0.28	     0.00467344	      0.0101322	     0.00637597	
0.315	    0.000236992	    0.000926049	     0.00200346	
0.35	     0.00858168	     0.00514356	     0.00137745	
0.385	      0.0100242	   8.23565e-005	     0.00986016	
0.42	    0.000239393	    0.000940463	     0.00205309	
0.455	      0.0021748	     0.00673444	     0.00955971	
0.49	       0.010048	   1.27294e-005	      0.0100225	
0.525	     0.00740268	     0.00764705	   8.06919e-006	
0.56	      0.0026807	      0.0079486	       0.010352	
0.595	     0.00328262	     0.00872983	     0.00903924	
0.63	     0.00625728	     0.00959478	     0.00178012	
0.665	     0.00948357	     0.00204792	     0.00582994	
0.7	    0.000599889	     0.00227452	     0.00467483	
0.735	   9.66862e-005	    0.000385326	    0.000861687	
0.77	     0.00900123	     0.00387122	     0.00292375	
0.805	     0.00544799	     0.00982906	     0.00352315	
0.84	      0.0018698	      0.0061493	     0.00979461	
0.875	    0.000705571	     0.00258855	      0.0050252	
0.91	     0.00715641	     0.00839147	    0.000213137	
0.945	     0.00932867	     0.00257817	     0.00488483	
0.98	     0.00403921	     0.00978262	     0.00816656	
1.015	     0.00146036	     0.00493237	     0.00825475	
1.05	     0.00996516	    0.000372107	     0.00923486	
1.085	     0.00831285	     0.00560884	    0.000879541	
1.12	    0.000370955	     0.00143918	      0.0030761	
1.155	     0.00388379	      0.0094064	     0.00785304	
1.19	     0.00656371	     0.00925791	     0.00110586	
1.225	     0.00973967	     0.00113444	      0.0076029	
1.26	     0.00106379	     0.00383938	     0.00724184	
1.295	    0.000301743	     0.00116163	     0.00245045	
1.33	     0.00970373	     0.00140786	     0.00709229	
1.365	     0.00711959	     0.00814895	    0.000148839	
1.4	     0.00326821	     0.00892324	     0.00978494	
1.435	    0.000871703	      0.0031434	     0.00592017	
1.47	     0.00515273	      0.0101823	     0.00490922	
1.505	      0.0091567	     0.00314628	     0.00394519	
1.54	   2.16192e-005	   8.64377e-005	    0.000194337	
1.575	     0.00313642	      0.0085221	     0.00924808	
1.61	      0.0100132	    0.000169887	     0.00967631	
1.645	     0.00607195	     0.00945912	     0.00188953	
