0	              0	              0	              0	
0.035	    0.000321801	    0.000674007	     0.00100313	
0.07	     0.00132615	      0.0027647	     0.00409531	
0.105	     0.00306367	     0.00633781	     0.00931441	
0.14	     0.00557351	       0.011406	      0.0165787	
0.175	     0.00888218	      0.0179265	      0.0256869	
0.21	      0.0130028	      0.0258008	      0.0363257	
0.245	      0.0179341	      0.0348764	      0.0480829	
0.28	      0.0236609	      0.0449511	      0.0604679	
0.315	      0.0301532	      0.0557788	       0.072936	
0.35	      0.0373672	      0.0670774	      0.0849173	
0.385	      0.0452455	      0.0785386	      0.0958465	
0.42	      0.0537183	      0.0898377	       0.105194	
0.455	      0.0627043	       0.100646	       0.112496	
0.49	      0.0721123	        0.11064	       0.117379	
0.525	       0.081843	       0.119517	       0.119582	
0.56	      0.0917903	       0.127002	       0.118973	
0.595	       0.101844	       0.132859	       0.115558	
0.63	        0.11189	         0.1369	       0.109482	
0.665	       0.121814	       0.138993	        0.10102	
0.7	       0.131505	       0.139064	      0.0905714	
0.735	       0.140853	       0.137101	      0.0786336	
0.77	       0.149753	       0.133156	      0.0657805	
0.805	       0.158108	       0.127342	      0.0526335	
0.84	       0.165829	        0.11983	      0.0398296	
0.875	       0.172836	       0.110842	        0.02799	
0.91	       0.179061	       0.100646	      0.0176891	
0.945	       0.184446	      0.0895457	     0.00942606	
0.98	       0.188947	      0.0778702	     0.00360026	
1.015	        0.19253	       0.065965	     0.00049256	
1.05	       0.195176	      0.0541805	    0.000252212	
1.085	       0.196877	      0.0428608	      0.0028908	
1.12	       0.197638	      0.0323341	     0.00828306	
1.155	       0.197474	      0.0229027	      0.0161744	
1.19	       0.196413	      0.0148347	      0.0261948	
1.225	       0.194492	     0.00835683	      0.0378779	
1.26	       0.191756	     0.00364908	      0.0506846	
1.295	       0.188258	    0.000840459	      0.0640296	
1.33	       0.184058	   6.86506e-006	      0.0773096	
1.365	       0.179221	     0.00117057	      0.0899314	
1.4	       0.173815	     0.00430132	       0.101339	
1.435	       0.167913	     0.00931898	        0.11104	
1.47	       0.161588	      0.0160975	       0.118624	
1.505	       0.154912	      0.0244702	       0.123779	
1.54	       0.147958	      0.0342358	       0.126308	
1.575	       0.140797	      0.0451653	       0.126128	
1.61	       0.133497	       0.057009	       0.123276	
1.645	       0.126123	      0.0695043	       0.117903	
1.68	       0.118735	       0.082383	       0.110262	
1.715	        0.11139	      0.0953779	       0.100697	
1.75	       0.104139	        0.10823	      0.0896268	
1.785	      0.0970271	       0.120695	      0.0775209	
1.82	      0.0900957	       0.132546	      0.0648835	
1.855	      0.0833796	       0.143581	      0.0522294	
1.89	      0.0769084	       0.153625	      0.0400637	
1.925	      0.0707065	       0.162532	      0.0288625	
1.96	       0.064793	       0.170185	      0.0190551	
1.995	      0.0591824	       0.176502	      0.0110102	
2.03	      0.0538844	       0.181428	     0.00502334	
2.065	      0.0489048	        0.18494	     0.00131019	
2.1	      0.0442452	       0.187044	   1.45043e-006	
2.135	      0.0399041	        0.18777	     0.00114231	
2.17	      0.0358769	       0.187172	     0.00469493	
2.205	      0.0321563	       0.185322	      0.0105438	
2.24	       0.028733	       0.182313	       0.018504	
2.275	      0.0255957	       0.178248	      0.0283307	
2.31	      0.0227316	       0.173239	      0.0397312	
2.345	      0.0201271	       0.167409	       0.052377	
2.38	      0.0177674	        0.16088	      0.0659167	
2.415	      0.0156374	       0.153778	      0.0799886	
2.45	      0.0137218	       0.146225	      0.0942327	
2.485	      0.0120052	        0.13834	       0.108302	
2.52	      0.0104724	       0.130236	       0.121871	
2.555	     0.00910854	       0.122018	       0.134645	
2.59	     0.00789912	       0.113781	       0.146367	
2.625	     0.00683035	       0.105615	       0.156822	
