0	              0	              0	              0	
0.14	       0.107258	      0.0400434	      0.0397879	
0.28	      0.0306699	      0.0950061	       0.128512	
0.42	      0.0651086	       0.192313	       0.261279	
0.56	      0.0894772	      0.0441331	      0.0248507	
0.7	      0.0895224	       0.160498	      0.0618812	
0.84	      0.0113047	      0.0437304	      0.0893696	
0.98	       0.104609	    0.000533821	       0.103973	
1.12	      0.0649044	       0.104975	      0.0218895	
1.26	       0.101856	      0.0957566	    0.000103955	
1.4	   1.92318e-006	   1.36611e-005	   6.98554e-005	
1.54	       0.107806	     0.00750104	      0.0918077	
1.68	     0.00153948	     0.00725847	      0.0205357	
1.82	      0.0983501	      0.0152525	      0.0721088	
1.96	   3.10938e-008	   2.71287e-007	   1.81639e-006	
2.1	      0.0782817	      0.0775913	    0.000110105	
2.24	   3.06701e-012	   3.88895e-011	   4.22941e-010	
2.38	      0.0492336	       0.114955	      0.0820391	
2.52	   5.32317e-016	   1.21356e-016	   4.57352e-015	
2.66	   7.59039e-005	    0.000438274	     0.00168016	
2.8	    2.1462e-016	   5.25009e-015	   1.11446e-015	
2.94	   3.55407e-010	   3.77922e-009	   3.24748e-008	
3.08	   2.39842e-016	   8.90166e-016	   8.89755e-016	
3.22	   1.59568e-014	   2.65397e-013	   3.85894e-012	
3.36	    1.5695e-015	   6.40047e-018	   2.65706e-016	
3.5	   6.77306e-016	   1.02389e-017	   5.21402e-014	
3.64	    1.0933e-017	   4.39636e-017	   7.06946e-018	
3.78	   8.47048e-016	   3.79491e-016	   2.45209e-017	
3.92	   1.08806e-016	    1.0399e-015	   1.03023e-015	
4.06	   9.40609e-016	   8.52552e-016	   1.26792e-015	
4.2	   7.72079e-017	   1.87354e-016	   2.34669e-016	
4.34	   5.14074e-017	   4.09807e-017	   2.06025e-017	
4.48	   2.04073e-018	    2.2587e-017	   7.88785e-017	
4.62	   4.16887e-017	   3.41262e-016	   1.38731e-016	
4.76	   4.95355e-019	   1.27042e-018	   6.01113e-019	
4.9	   3.03711e-017	   2.95861e-017	   7.91415e-019	
5.04	   6.23236e-020	   2.57927e-020	   1.51223e-021	
5.18	   1.30171e-016	   7.71771e-017	   1.28172e-016	
5.32	   3.79826e-019	   1.39812e-019	    1.3595e-020	
5.46	   3.31516e-017	   9.78153e-017	   1.86019e-016	
5.6	   2.74645e-016	    2.6585e-016	   7.13414e-017	
5.74	   8.93118e-019	   4.00057e-018	   4.79357e-018	
5.88	   8.89461e-019	     1.623e-018	   2.00236e-019	
6.02	   1.64759e-017	    2.3057e-017	   3.48191e-018	
6.16	    3.5265e-016	   1.78369e-017	   3.67474e-017	
6.3	   5.05486e-017	    8.0629e-017	   2.15633e-017	
6.44	   3.68917e-017	    1.6581e-016	   1.19097e-016	
6.58	   9.50741e-018	   2.91594e-018	   9.09554e-018	
6.72	   1.14086e-017	   5.54047e-018	   1.85833e-018	
7	              0	              0	              0	
