0	              0	              0	              0	
0.035	     0.00497877	     0.00849288	       0.011402	
0.07	      0.0195518	      0.0325338	      0.0425948	
0.105	      0.0426622	      0.0680636	      0.0853489	
0.14	      0.0726549	       0.109116	       0.128424	
0.175	       0.107424	       0.148855	       0.160562	
0.21	       0.144593	       0.180754	       0.173454	
0.245	       0.181717	       0.199681	       0.163875	
0.28	       0.216474	       0.202725	       0.134454	
0.315	       0.246835	       0.189613	      0.0928866	
0.35	       0.271201	       0.162668	      0.0498636	
0.385	       0.288482	       0.126339	      0.0162958	
0.42	       0.298133	      0.0864102	    0.000576273	
0.455	       0.300138	      0.0490501	     0.00658177	
0.49	       0.294952	      0.0198558	      0.0328776	
0.525	       0.283409	     0.00306379	      0.0732559	
0.56	       0.266614	     0.00103107	       0.118393	
0.595	       0.245826	      0.0140436	       0.158148	
0.63	       0.222351	       0.040446	       0.183911	
0.665	       0.197444	       0.077035	       0.190445	
0.7	       0.172233	       0.119624	       0.176838	
0.735	       0.147671	       0.163672	       0.146445	
0.77	       0.124504	       0.204875	       0.105913	
0.805	       0.103266	       0.239647	      0.0636226	
0.84	      0.0842889	        0.26543	      0.0279138	
0.875	      0.0677264	       0.280831	     0.00551919	
0.91	      0.0535847	        0.28559	    0.000472832	
0.945	      0.0417564	       0.280422	      0.0136586	
0.98	      0.0320555	       0.266773	      0.0429876	
1.015	      0.0242472	       0.246542	      0.0840754	
1.05	       0.018075	       0.221808	       0.131214	
1.085	      0.0132807	       0.194602	       0.178412	
1.12	     0.00961954	       0.166729	       0.220311	
1.155	     0.00686963	       0.139664	        0.25284	
1.19	      0.0048374	       0.114497	       0.273558	
1.225	     0.00335921	       0.091942	       0.281687	
1.26	     0.00230066	      0.0723698	       0.277903	
1.295	     0.00155418	      0.0558731	       0.263966	
1.33	     0.00103566	      0.0423341	       0.242293	
1.365	    0.000680829	      0.0314945	       0.215538	
1.4	    0.000441566	      0.0230157	       0.186251	
1.435	    0.000282565	      0.0165282	       0.156629	
1.47	    0.000178417	      0.0116679	       0.128387	
1.505	    0.000111167	     0.00809958	       0.102708	
1.54	   6.83535e-005	     0.00553039	      0.0802781	
1.575	   4.14779e-005	     0.00371524	      0.0613637	
1.61	   2.48406e-005	     0.00245616	      0.0459092	
1.645	   1.46832e-005	      0.0015983	      0.0336412	
1.68	   8.56665e-006	     0.00102395	      0.0241601	
1.715	   4.93344e-006	    0.000645947	      0.0170146	
1.75	   2.80445e-006	    0.000401317	      0.0117559	
1.785	   1.57372e-006	    0.000245592	     0.00797243	
1.82	   8.71795e-007	    0.000148063	     0.00530887	
1.855	    4.7681e-007	   8.79505e-005	     0.00347253	
1.89	   2.57462e-007	   5.14809e-005	     0.00223185	
1.925	   1.37244e-007	   2.96973e-005	      0.0014099	
1.96	   7.22293e-008	   1.68849e-005	    0.000875661	
1.995	   3.75308e-008	   9.46318e-006	    0.000534831	
2.03	   1.92559e-008	   5.22854e-006	    0.000321315	
2.065	   9.75699e-009	   2.84827e-006	    0.000189922	
2.1	   4.88299e-009	   1.52989e-006	    0.000110467	
2.135	   2.41197e-009	   8.10307e-007	   6.32384e-005	
2.17	   1.17675e-009	   4.23251e-007	   3.56369e-005	
2.205	   5.66039e-010	   2.18036e-007	   1.97724e-005	
2.24	   2.68882e-010	   1.10778e-007	   1.08028e-005	
2.275	   1.26127e-010	   5.55235e-008	    5.8126e-006	
2.31	   5.86205e-011	   2.74555e-008	   3.08059e-006	
2.345	   2.69843e-011	   1.33931e-008	   1.60834e-006	
2.38	   1.21228e-011	   6.44419e-009	   8.27287e-007	
2.415	    5.3741e-012	   3.05698e-009	   4.19271e-007	
2.45	   2.34326e-012	   1.42789e-009	   2.09389e-007	
2.485	   9.86293e-013	   6.59184e-010	   1.03058e-007	
2.52	   4.29071e-013	   3.00425e-010	   4.99886e-008	
2.555	   1.72579e-013	   1.34976e-010	   2.39013e-008	
2.59	   7.03257e-014	   6.02301e-011	   1.12615e-008	
2.625	   2.95642e-014	   2.64697e-011	   5.23614e-009	
2.66	    1.4734e-014	   1.14506e-011	   2.40108e-009	
2.695	   6.60846e-015	   4.95022e-012	   1.08476e-009	
2.73	   2.26682e-015	    2.0955e-012	   4.83325e-010	
2.765	   2.61611e-016	   8.94146e-013	   2.12268e-010	
2.8	   4.26167e-017	   3.86154e-013	   9.19229e-011	
2.835	   6.50279e-017	   1.66001e-013	   3.92636e-011	
2.87	   5.10306e-018	   7.25587e-014	   1.65152e-011	
2.905	    3.4421e-017	   3.25856e-014	   6.82331e-012	
2.94	   1.00582e-018	   1.40679e-014	   2.79921e-012	
2.975	    1.1124e-016	   2.59817e-015	   1.15198e-012	
3.01	   1.75885e-017	   1.56618e-016	   4.53718e-013	
3.045	   4.71442e-017	   1.71102e-016	   1.82264e-013	
3.08	   2.11349e-019	   1.77311e-016	   7.36329e-014	
3.115	   1.01916e-018	   3.69947e-017	   2.38444e-014	
3.15	   1.14779e-017	    6.8871e-018	   4.86363e-015	
3.185	   6.34269e-018	   7.03543e-016	   3.54246e-017	
3.22	   2.38199e-017	   1.13346e-015	   2.30406e-016	
3.255	   3.91938e-017	   1.24211e-015	    8.0584e-016	
3.29	   6.19158e-017	   2.35142e-015	   1.72988e-015	
3.325	   1.01563e-016	    1.6564e-015	   1.94947e-015	
3.36	   2.06584e-018	   2.38538e-015	     2.249e-015	
3.395	   7.25388e-017	   1.18808e-015	   1.07376e-015	
3.43	   4.19423e-016	   7.39525e-016	   1.52346e-018	
3.465	   5.79182e-018	   2.12248e-016	   2.25066e-016	
3.5	   8.79139e-018	   3.77614e-016	   2.37782e-016	
3.535	   3.68111e-016	   3.58291e-016	    3.0553e-017	
3.57	   8.10453e-016	   4.68392e-016	   1.61539e-016	
3.605	   6.04662e-016	   2.00594e-016	   5.76746e-016	
3.64	   3.90028e-017	   4.55356e-017	   8.98438e-016	
3.675	   1.59434e-016	   8.72707e-017	   1.40959e-016	
3.71	   1.18821e-015	   1.54289e-016	   7.38181e-017	
3.745	   8.03034e-016	    2.7442e-016	   1.48671e-018	
3.78	   8.53055e-017	   1.75258e-016	   2.29125e-019	
3.815	   7.40494e-019	   1.87527e-016	   8.05512e-021	
3.85	   4.85802e-017	   8.88821e-018	   4.34254e-017	
3.885	   1.58398e-017	   2.05372e-018	   2.41281e-016	
3.92	   2.79714e-017	   7.18316e-018	   5.20551e-017	
3.955	   5.62408e-020	    1.8713e-016	   4.91662e-016	
3.99	    1.6595e-018	   2.93122e-017	   3.05969e-016	
4.025	   2.79109e-016	   5.82086e-017	   5.69998e-017	
4.06	   1.84541e-016	   2.68749e-018	    1.5287e-018	
4.095	   1.75422e-016	   5.68032e-020	   2.62695e-016	
4.13	   1.61956e-018	   1.14882e-017	   2.09532e-017	
4.165	   1.83604e-017	   3.95488e-019	   3.45325e-016	
4.2	   2.17401e-017	   2.00108e-017	    4.6521e-016	
4.235	   3.54774e-017	   1.03447e-016	    1.4624e-015	
4.27	   2.06623e-018	   2.93974e-017	   4.34912e-016	
4.305	   3.01712e-016	   2.46043e-017	   4.05736e-017	
4.34	   6.57924e-016	   2.31041e-018	   5.31509e-018	
4.375	   9.28258e-016	   1.10537e-017	   5.14246e-016	
4.41	   3.78989e-016	   2.05179e-016	   2.36159e-016	
4.445	   7.62089e-019	   3.55352e-017	   5.31373e-016	
4.48	   7.06132e-018	   1.44081e-017	   2.96027e-016	
4.515	   5.93489e-018	   2.31404e-017	   8.36675e-016	
4.55	   2.06749e-017	   2.15728e-018	   2.31054e-016	
4.585	    2.5208e-017	   5.52409e-018	   1.57532e-017	
4.62	    2.2004e-016	   6.38086e-018	   1.07851e-016	
4.655	   2.83916e-016	    5.5657e-018	    2.3491e-016	
4.69	   1.59178e-016	    9.0563e-017	   2.75056e-017	
4.725	   4.65756e-018	   5.82595e-017	   9.77965e-018	
4.76	   7.36221e-017	   8.70673e-017	   3.32247e-016	
4.795	   1.48404e-016	   4.23152e-017	   2.86802e-016	
4.83	    4.0418e-016	   1.28277e-016	   3.37561e-016	
4.865	   5.57159e-016	   5.49028e-017	   2.98254e-016	
4.9	   1.43742e-016	    3.7519e-016	   4.70671e-017	
4.935	   2.22578e-016	   1.03977e-016	   7.33114e-019	
4.97	   9.26703e-018	   2.87003e-017	   3.60003e-016	
5.005	   1.35187e-016	   3.65481e-018	   4.75419e-016	
5.04	   8.89293e-017	   1.62755e-016	   1.54725e-016	
5.075	   2.40666e-017	   1.65138e-016	   2.26148e-017	
5.11	   4.02199e-016	   5.32656e-017	    8.9706e-017	
5.145	   9.32848e-016	    1.6143e-016	   1.59271e-019	
5.18	   8.69622e-016	   1.52764e-016	   3.77897e-018	
5.215	   7.98282e-016	   3.25663e-016	   4.71302e-018	
5.25	   8.05382e-019	   2.97406e-016	   1.16353e-016	
5.285	   1.29964e-018	   7.62735e-016	   1.16294e-016	
5.32	   2.04606e-016	   5.39421e-016	   9.93046e-018	
5.355	   2.69439e-016	   5.54762e-017	   8.69902e-017	
5.39	   4.28057e-016	    6.1312e-017	   2.08438e-016	
5.425	   8.89845e-017	   1.09692e-016	   2.48717e-018	
5.46	   2.06488e-017	   1.61502e-016	   1.64293e-016	
5.495	   4.68433e-017	   4.55838e-017	   3.59816e-017	
5.53	   1.96655e-016	   3.47103e-018	   1.87336e-016	
5.565	   2.94304e-016	   7.87261e-017	   6.28413e-016	
5.6	   4.11641e-016	   1.37045e-016	   2.31461e-016	
5.635	   7.36064e-018	   7.49989e-018	   1.10357e-016	
5.67	   1.20902e-016	   1.19146e-016	   7.30267e-018	
5.705	   1.68762e-017	   1.07676e-016	   2.77821e-016	
5.74	   9.51277e-017	   2.21858e-017	    2.9677e-016	
5.775	   2.23788e-017	   4.01375e-017	   1.26697e-016	
5.81	   1.02494e-017	   9.17475e-019	   2.81618e-016	
5.845	    8.1995e-018	   6.41819e-017	   5.49982e-016	
5.88	   3.23308e-017	   2.81652e-016	   7.44793e-016	
5.915	   1.92396e-016	   1.55881e-016	   5.44634e-016	
5.95	   1.77117e-016	   1.50548e-016	   2.08374e-018	
5.985	   1.46311e-016	   9.21054e-017	   5.04761e-019	
6.02	   1.54043e-016	   1.77456e-016	   1.69444e-016	
6.055	   2.14859e-016	   7.85734e-017	   1.45223e-016	
6.09	   1.44422e-017	   3.72779e-018	   3.83235e-018	
6.125	   5.94668e-019	   8.21175e-018	   6.88032e-018	
6.16	   5.89665e-017	   6.00066e-018	   1.16351e-017	
6.195	   4.85512e-017	   3.71523e-017	    7.8147e-018	
6.23	   8.75671e-018	    1.8123e-016	   9.59927e-019	
6.265	   4.33267e-018	   2.45304e-016	   2.10882e-017	
6.3	   2.77645e-017	    1.5366e-017	   7.78455e-017	
6.335	   8.09166e-017	   1.62612e-019	   2.36409e-016	
6.37	   4.57189e-017	   2.29441e-017	   1.10356e-016	
6.405	   1.98554e-016	   1.02702e-017	   1.11884e-016	
6.44	    1.5256e-017	   2.07806e-017	   2.39788e-017	
6.475	   7.95019e-017	   1.14572e-018	   1.31288e-016	
6.51	   7.45216e-017	   4.51143e-017	   6.35525e-017	
6.545	   4.30984e-017	   3.43993e-016	    3.5876e-016	
6.58	   1.94276e-019	   2.17371e-016	    5.7829e-018	
6.615	   2.93703e-019	   2.83224e-016	   5.80699e-017	
6.65	   4.47989e-018	   1.60182e-016	   2.56026e-018	
6.685	   6.26583e-017	   9.88664e-017	    2.2934e-017	
6.72	   4.29678e-019	   3.14357e-017	   6.95125e-017	
6.755	   5.84879e-018	   7.92881e-018	   1.77423e-017	
6.79	   2.04476e-017	   3.23795e-017	   2.17442e-021	
6.825	   1.54024e-017	   1.10543e-016	   2.97933e-017	
