-3.78321e-008		5.43367e-008		0.350908		0.93634		-3.47749		4.20765		
-1.52095e-007		2.17269e-007		0.292348		0.95604		-3.49767		4.19088		
-3.43948e-007		4.88648e-007		0.232633		0.971963		-3.51776		4.17401		
-6.14562e-007		8.68284e-007		0.171999		0.984043		-3.53777		4.15703		
-9.6512e-007		1.35594e-006		0.110684		0.992228		-3.5577		4.13995		
-1.39681e-006		1.95135e-006		0.0489292		0.996478		-3.57754		4.12278		
-1.91082e-006		2.65418e-006		-0.0130197		0.996767		-3.59729		4.1055		
-2.50837e-006		3.46408e-006		-0.0749167		0.993086		-3.61695		4.08812		
-3.19063e-006		4.38062e-006		-0.136514		0.985436		-3.63653		4.07065		
-3.95883e-006		5.40337e-006		-0.197565		0.973837		-3.65602		4.05307		
-4.81414e-006		6.5318e-006		-0.257821		0.958321		-3.67542		4.0354		
-5.75777e-006		7.76538e-006		-0.317035		0.938935		-3.69473		4.01762		
-6.7909e-006		9.1035e-006		-0.374964		0.915742		-3.71395		3.99976		
-7.9147e-006		1.05455e-005		-0.431366		0.888819		-3.73308		3.98179		
-9.13034e-006		1.20908e-005		-0.486002		0.858258		-3.75212		3.96373		
-1.0439e-005		1.37385e-005		-0.538639		0.824168		-3.77106		3.94557		
-1.18417e-005		1.54879e-005		-0.589049		0.786669		-3.78992		3.92731		
-1.33397e-005		1.73382e-005		-0.637009		0.745901		-3.80869		3.90896		
-1.49339e-005		1.92885e-005		-0.682306		0.702013		-3.82736		3.89052		
-1.66255e-005		2.13379e-005		-0.724732		0.655172		-3.84594		3.87198		
-1.84155e-005		2.34854e-005		-0.76409		0.605558		-3.86442		3.85334		
-2.03049e-005		2.573e-005		-0.800195		0.553367		-3.88282		3.83462		
-2.22947e-005		2.80706e-005		-0.83287		0.498803		-3.90111		3.8158		
-2.43857e-005		3.05062e-005		-0.861952		0.442089		-3.91932		3.79688		
-2.65788e-005		3.30356e-005		-0.887292		0.383456		-3.93743		3.77788		
-2.8875e-005		3.56577e-005		-0.908755		0.323148		-3.95544		3.75878		
-3.12748e-005		3.83713e-005		-0.92622		0.261418		-3.97335		3.73959		
-3.37792e-005		4.11751e-005		-0.939584		0.198532		-3.99117		3.72031		
-3.63888e-005		4.40679e-005		-0.948761		0.134762		-4.0089		3.70094		
-3.91042e-005		4.70484e-005		-0.953683		0.0703874		-4.02652		3.68148		
-4.19259e-005		5.01153e-005		-0.954301		0.00569619		-4.04405		3.66193		
-4.48545e-005		5.32672e-005		-0.950586		-0.0590202		-4.06148		3.64229		
-4.78905e-005		5.6503e-005		-0.942528		-0.123466		-4.07881		3.62257		
-5.10341e-005		5.98211e-005		-0.93014		-0.187345		-4.09604		3.60275		
-5.42858e-005		6.32203e-005		-0.913455		-0.250356		-4.11317		3.58285		
-5.76456e-005		6.66992e-005		-0.892527		-0.312205		-4.1302		3.56286		
-6.1114e-005		7.02565e-005		-0.867433		-0.372595		-4.14713		3.54278		
-6.46908e-005		7.38908e-005		-0.838271		-0.431237		-4.16396		3.52262		
-6.83763e-005		7.76009e-005		-0.80516		-0.487847		-4.18069		3.50237		
-7.21703e-005		8.13855e-005		-0.768242		-0.542148		-4.19732		3.48204		
-7.60728e-005		8.52432e-005		-0.727677		-0.593876		-4.21384		3.46162		
-8.00836e-005		8.91729e-005		-0.683647		-0.642774		-4.23026		3.44112		
-8.42026e-005		9.31734e-005		-0.636353		-0.688602		-4.24658		3.42053		
-8.84294e-005		9.72435e-005		-0.586013		-0.731133		-4.2628		3.39986		
-9.27638e-005		0.000101382		-0.532863		-0.770157		-4.27891		3.37911		
-9.72054e-005		0.000105588		-0.477153		-0.80548		-4.29492		3.35827		
-0.000101754		0.000109861		-0.41915		-0.83693		-4.31082		3.33736		
-0.000106408		0.000114199		-0.359131		-0.864353		-4.32662		3.31636		
-0.000111169		0.000118602		-0.297385		-0.887616		-4.34231		3.29528		
-0.000116035		0.000123069		-0.234209		-0.90661		-4.3579		3.27412		
-0.000121006		0.000127599		-0.169908		-0.921247		-4.37338		3.25288		
-0.00012608		0.000132191		-0.104793		-0.931462		-4.38875		3.23156		
-0.000131259		0.000136845		-0.0391761		-0.937216		-4.40402		3.21017		
-0.000136541		0.000141561		0.0266273		-0.93849		-4.41918		3.18869		
-0.000141925		0.000146337		0.0923033		-0.93529		-4.43423		3.16714		
-0.000147412		0.000151174		0.15754		-0.927646		-4.44917		3.14551		
-0.000152999		0.000156071		0.222031		-0.915609		-4.46401		3.1238		
-0.000158688		0.000161028		0.285473		-0.899253		-4.47873		3.10202		
-0.000164477		0.000166044		0.347575		-0.878674		-4.49335		3.08016		
-0.000170366		0.00017112		0.408052		-0.853986		-4.50786		3.05822		
-0.000176354		0.000176256		0.466629		-0.825326		-4.52225		3.03622		
-0.000182442		0.00018145		0.523048		-0.792847		-4.53654		3.01413		
-0.000188628		0.000186704		0.577059		-0.756717		-4.55072		2.99198		
-0.000194912		0.000192018		0.628429		-0.717125		-4.56478		2.96975		
-0.000201294		0.000197391		0.67694		-0.67427		-4.57873		2.94744		
-0.000207774		0.000202824		0.72239		-0.628366		-4.59257		2.92507		
-0.000214351		0.000208316		0.764594		-0.579638		-4.6063		2.90262		
-0.000221026		0.000213869		0.803384		-0.528321		-4.61992		2.8801		
-0.000227798		0.000219481		0.838611		-0.47466		-4.63342		2.85752		
-0.000234668		0.000225155		0.870141		-0.418907		-4.64681		2.83486		
-0.000241634		0.000230889		0.897862		-0.361318		-4.66008		2.81213		
-0.000248698		0.000236684		0.921677		-0.302156		-4.67324		2.78934		
-0.000255859		0.00024254		0.941508		-0.241688		-4.68629		2.76647		
-0.000263117		0.000248458		0.957297		-0.180181		-4.69922		2.74354		
-0.000270473		0.000254438		0.969001		-0.117904		-4.71204		2.72054		
-0.000277927		0.00026048		0.976596		-0.0551252		-4.72474		2.69747		
-0.00028548		0.000266585		0.980075		0.00788685		-4.73733		2.67434		
-0.000293131		0.000272752		0.979449		0.0708673		-4.74979		2.65115		
-0.000300881		0.000278982		0.974742		0.133554		-4.76215		2.62788		
-0.00030873		0.000285275		0.965998		0.195689		-4.77438		2.60456		
-0.00031668		0.000291632		0.953274		0.25702		-4.7865		2.58116		
-0.000324729		0.000298053		0.936643		0.317299		-4.7985		2.55771		
-0.00033288		0.000304537		0.91619		0.376285		-4.81039		2.53419		
-0.000341133		0.000311086		0.892016		0.433745		-4.82215		2.51061		
-0.000349488		0.000317698		0.864235		0.489454		-4.8338		2.48697		
-0.000357946		0.000324375		0.832973		0.543193		-4.84533		2.46327		
-0.000366507		0.000331116		0.798367		0.594754		-4.85673		2.43951		
-0.000375174		0.000337922		0.760567		0.643939		-4.86802		2.41568		
-0.000383945		0.000344792		0.719734		0.690558		-4.87919		2.3918		
-0.000392822		0.000351726		0.676036		0.734432		-4.89024		2.36786		
-0.000401807		0.000358725		0.629655		0.775394		-4.90117		2.34386		
-0.000410899		0.000365788		0.580777		0.813285		-4.91198		2.3198		
-0.000420099		0.000372915		0.529602		0.847963		-4.92267		2.29569		
-0.00042941		0.000380107		0.476332		0.879291		-4.93323		2.27152		
-0.00043883		0.000387362		0.421179		0.90715		-4.94368		2.24729		
-0.000448362		0.000394681		0.364363		0.93143		-4.954		2.22301		
-0.000458007		0.000402063		0.306106		0.952035		-4.9642		2.19867		
-0.000467764		0.000409508		0.246639		0.968882		-4.97428		2.17428		
-0.000477636		0.000417016		0.186195		0.981901		-4.98423		2.14984		
-0.000487624		0.000424587		0.125012		0.991036		-4.99406		2.12534		
-0.000497727		0.000432219		0.0633315		0.996243		-5.00377		2.10079		
-0.000507948		0.000439913		0.0013974		0.997496		-5.01336		2.07618		
-0.000518287		0.000447667		-0.0605443		0.994778		-5.02282		2.05153		
-0.000528745		0.000455482		-0.122246		0.98809		-5.03216		2.02683		
-0.000539324		0.000463357		-0.183461		0.977447		-5.04137		2.00207		
-0.000550024		0.00047129		-0.24394		0.962877		-5.05046		1.97727		
-0.000560846		0.000479282		-0.303438		0.944425		-5.05942		1.95241		
-0.000571792		0.000487332		-0.361708		0.922149		-5.06826		1.92751		
-0.000582862		0.000495439		-0.41851		0.896123		-5.07697		1.90256		
-0.000594057		0.000503601		-0.473602		0.866436		-5.08555		1.87757		
-0.000605378		0.000511819		-0.526752		0.833192		-5.09401		1.85252		
-0.000616826		0.00052009		-0.577728		0.796509		-5.10235		1.82744		
-0.000628403		0.000528415		-0.626308		0.756521		-5.11055		1.8023		
-0.000640108		0.000536792		-0.672275		0.713375		-5.11863		1.77712		
-0.000651943		0.000545221		-0.715421		0.667236		-5.12659		1.7519		
-0.000663909		0.000553699		-0.755545		0.618279		-5.13441		1.72663		
-0.000676006		0.000562226		-0.79246		0.566696		-5.14211		1.70132		
-0.000688235		0.0005708		-0.825986		0.51269		-5.14968		1.67597		
-0.000700598		0.000579422		-0.855958		0.456479		-5.15713		1.65058		
-0.000713093		0.000588088		-0.882222		0.398291		-5.16444		1.62515		
-0.000725724		0.000596798		-0.90464		0.338369		-5.17163		1.59967		
-0.000738488		0.00060555		-0.923088		0.276963		-5.17868		1.57416		
-0.000751389		0.000614344		-0.937459		0.214337		-5.18561		1.5486		
-0.000764425		0.000623177		-0.947661		0.150759		-5.19241		1.52301		
-0.000777597		0.000632048		-0.953623		0.0865095		-5.19908		1.49738		
-0.000790906		0.000640957		-0.955291		0.0218733		-5.20562		1.47171		
-0.000804353		0.0006499		-0.952631		-0.0428588		-5.21203		1.44601		
-0.000817936		0.000658878		-0.945629		-0.107392		-5.21831		1.42027		
-0.000831657		0.000667887		-0.934292		-0.171429		-5.22446		1.39449		
-0.000845515		0.000676928		-0.918648		-0.234672		-5.23048		1.36868		
-0.000859511		0.000685998		-0.898746		-0.296822		-5.23637		1.34284		
-0.000873644		0.000695096		-0.874657		-0.357585		-5.24212		1.31696		
-0.000887915		0.00070422		-0.846475		-0.416669		-5.24775		1.29105		
-0.000902323		0.000713369		-0.814313		-0.473789		-5.25324		1.2651		
-0.000916868		0.000722542		-0.778308		-0.528666		-5.25861		1.23913		
-0.00093155		0.000731737		-0.738617		-0.581032		-5.26384		1.21312		
-0.000946369		0.000740953		-0.695414		-0.630629		-5.26894		1.18708		
-0.000961323		0.000750187		-0.648898		-0.677212		-5.27391		1.16102		
-0.000976413		0.00075944		-0.599281		-0.720552		-5.27874		1.13492		
-0.000991639		0.00076871		-0.546797		-0.760433		-5.28345		1.1088		
-0.001007		0.000777996		-0.491691		-0.796659		-5.28802		1.08265		
-0.00102249		0.000787295		-0.434227		-0.829052		-5.29245		1.05647		
-0.00103812		0.000796608		-0.374679		-0.857452		-5.29676		1.03026		
