0	              0	              0	              0	
0.035	    0.000280994	    0.000481469	    0.000649308	
0.07	     0.00112191	     0.00191763	     0.00257977	
0.105	     0.00251658	     0.00428389	     0.00573945	
0.14	     0.00445476	     0.00753975	      0.0100434	
0.175	     0.00692228	      0.0116295	       0.015376	
0.21	     0.00990112	      0.0164834	      0.0215941	
0.245	      0.0133696	      0.0220185	      0.0285307	
0.28	      0.0173026	      0.0281407	      0.0360001	
0.315	      0.0216717	      0.0347457	      0.0438022	
0.35	      0.0264456	      0.0417217	      0.0517286	
0.385	      0.0315901	      0.0489506	      0.0595678	
0.42	      0.0370689	      0.0563104	      0.0671111	
0.455	      0.0428432	      0.0636775	      0.0741581	
0.49	      0.0488729	      0.0709286	      0.0805223	
0.525	      0.0551161	      0.0779428	      0.0860357	
0.56	      0.0615302	      0.0846036	      0.0905537	
0.595	      0.0680717	      0.0908014	      0.0939582	
0.63	      0.0746968	      0.0964346	      0.0961614	
0.665	      0.0813618	       0.101412	      0.0971076	
0.7	      0.0880232	       0.105653	      0.0967743	
0.735	      0.0946384	       0.109091	      0.0951733	
0.77	       0.101166	       0.111673	      0.0923495	
0.805	       0.107565	       0.113359	      0.0883798	
0.84	       0.113798	       0.114125	      0.0833712	
0.875	       0.119827	       0.113964	      0.0774572	
0.91	       0.125618	       0.112882	      0.0707946	
0.945	       0.131139	         0.1109	      0.0635588	
0.98	        0.13636	       0.108056	      0.0559397	
1.015	       0.141255	       0.104399	      0.0481359	
1.05	       0.145798	      0.0999911	      0.0403501	
1.085	        0.14997	      0.0949077	      0.0327836	
1.12	       0.153751	      0.0892327	      0.0256311	
1.155	       0.157128	      0.0830594	      0.0190758	
1.19	       0.160088	      0.0764878	      0.0132846	
1.225	       0.162622	      0.0696234	     0.00840453	
1.26	       0.164725	      0.0625755	      0.0045587	
1.295	       0.166393	      0.0554549	     0.00184368	
1.33	       0.167627	      0.0483726	    0.000327279	
1.365	       0.168431	      0.0414379	   4.71758e-005	
1.4	       0.168808	      0.0347568	     0.00101031	
1.435	       0.168769	      0.0284305	     0.00319308	
1.47	       0.168322	      0.0225536	     0.00654227	
1.505	       0.167481	      0.0172132	      0.0109767	
1.54	        0.16626	      0.0124877	      0.0163897	
1.575	       0.164675	     0.00844554	      0.0226519	
1.61	       0.162745	     0.00514473	      0.0296146	
1.645	       0.160489	     0.00263204	       0.037114	
1.68	       0.157928	     0.00094265	      0.0449749	
1.715	       0.155082	   9.99349e-005	      0.0530152	
1.75	       0.151975	    0.000115412	      0.0610506	
1.785	       0.148628	    0.000988896	      0.0688986	
1.82	       0.145066	     0.00270882	       0.076383	
1.855	       0.141311	     0.00525272	      0.0833376	
1.89	       0.137386	     0.00858784	      0.0896103	
1.925	       0.133316	      0.0126719	      0.0950662	
1.96	       0.129123	      0.0174541	      0.0995904	
1.995	       0.124828	      0.0228757	        0.10309	
2.03	       0.120455	      0.0288715	       0.105496	
2.065	       0.116023	      0.0353709	       0.106765	
2.1	       0.111554	      0.0422985	       0.106877	
2.135	       0.107066	       0.049576	       0.105842	
2.17	       0.102578	      0.0571227	       0.103689	
2.205	      0.0981059	      0.0648571	       0.100475	
2.24	      0.0936671	      0.0726977	      0.0962765	
2.275	      0.0892761	       0.080564	      0.0911906	
2.31	      0.0849464	      0.0883779	      0.0853315	
2.345	      0.0806908	      0.0960638	      0.0788278	
2.38	      0.0765204	        0.10355	      0.0718196	
2.415	      0.0724453	        0.11077	      0.0644552	
2.45	      0.0684746	       0.117662	       0.056888	
2.485	      0.0646158	       0.124169	      0.0492731	
2.52	      0.0608757	       0.130241	      0.0417644	
2.555	      0.0572598	       0.135834	      0.0345113	
2.59	      0.0537726	       0.140911	       0.027656	
2.625	      0.0504174	       0.145441	      0.0213309	
2.66	       0.047197	       0.149401	      0.0156564	
2.695	      0.0441129	       0.152772	      0.0107388	
2.73	       0.041166	       0.155545	     0.00666894	
2.765	      0.0383563	       0.157714	     0.00352064	
2.8	      0.0356832	        0.15928	     0.00135024	
2.835	      0.0331454	       0.160252	    0.000195915	
2.87	       0.030741	        0.16064	   7.76429e-005	
2.905	      0.0284677	       0.160461	     0.00099748	
2.94	      0.0263226	       0.159737	     0.00294015	
2.975	      0.0243024	       0.158492	     0.00587396	
3.01	      0.0224036	       0.156754	     0.00975193	
3.045	      0.0206223	       0.154556	      0.0145132	
3.08	      0.0189544	       0.151928	      0.0200846	
3.115	      0.0173956	       0.148908	      0.0263824	
3.15	      0.0159414	        0.14553	      0.0333141	
3.185	      0.0145872	       0.141832	      0.0407805	
3.22	      0.0133286	       0.137851	      0.0486771	
3.255	      0.0121608	       0.133626	      0.0568968	
3.29	      0.0110791	       0.129191	      0.0653309	
3.325	       0.010079	       0.124585	      0.0738716	
3.36	     0.00915596	       0.119843	      0.0824132	
3.395	     0.00830545	       0.114997	      0.0908535	
3.43	     0.00752313	       0.110081	      0.0990959	
3.465	     0.00680474	       0.105125	        0.10705	
3.5	     0.00614617	       0.100158	       0.114632	
3.535	     0.00554343	      0.0952071	       0.121767	
3.57	      0.0049927	      0.0902961	       0.128389	
