-3.98256e-009		4.94813e-009		0.402433		0.915449		-3.45925		4.22266		
-1.59338e-008		1.97901e-008		0.396769		0.917916		-3.46128		4.221		
-3.58591e-008		4.45225e-008		0.391089		0.920347		-3.46331		4.21933		
-6.37639e-008		7.91416e-008		0.385393		0.922741		-3.46534		4.21767		
-9.96535e-008		1.23644e-007		0.379682		0.925099		-3.46736		4.216		
-1.43533e-007		1.78026e-007		0.373956		0.927421		-3.46939		4.21433		
-1.95409e-007		2.42284e-007		0.368215		0.929706		-3.47141		4.21267		
-2.55285e-007		3.16414e-007		0.36246		0.931955		-3.47344		4.211		
-3.23167e-007		4.00413e-007		0.356691		0.934166		-3.47546		4.20933		
-3.99062e-007		4.94277e-007		0.350907		0.936341		-3.47749		4.20765		
-4.82973e-007		5.98003e-007		0.34511		0.938479		-3.47951		4.20598		
-5.74907e-007		7.11587e-007		0.339298		0.940579		-3.48153		4.20431		
-6.74868e-007		8.35026e-007		0.333474		0.942643		-3.48355		4.20263		
-7.82863e-007		9.68315e-007		0.327636		0.944669		-3.48557		4.20096		
-8.98897e-007		1.11145e-006		0.321785		0.946658		-3.48759		4.19928		
-1.02297e-006		1.26443e-006		0.315922		0.94861		-3.4896		4.1976		
-1.1551e-006		1.42725e-006		0.310046		0.950524		-3.49162		4.19592		
-1.29528e-006		1.59991e-006		0.304158		0.952401		-3.49364		4.19424		
-1.44352e-006		1.78239e-006		0.298258		0.95424		-3.49565		4.19256		
-1.59983e-006		1.97471e-006		0.292346		0.956041		-3.49767		4.19088		
-1.76421e-006		2.17685e-006		0.286422		0.957805		-3.49968		4.1892		
-1.93666e-006		2.38882e-006		0.280487		0.959531		-3.50169		4.18751		
-2.1172e-006		2.6106e-006		0.274541		0.961219		-3.5037		4.18583		
-2.30582e-006		2.8422e-006		0.268585		0.962869		-3.50572		4.18414		
-2.50253e-006		3.0836e-006		0.262617		0.96448		-3.50773		4.18246		
-2.70734e-006		3.33482e-006		0.256639		0.966054		-3.50973		4.18077		
-2.92026e-006		3.59583e-006		0.250651		0.96759		-3.51174		4.17908		
-3.14128e-006		3.86665e-006		0.244653		0.969087		-3.51375		4.17739		
-3.37042e-006		4.14726e-006		0.238646		0.970546		-3.51576		4.1757		
-3.60768e-006		4.43766e-006		0.232629		0.971967		-3.51776		4.17401		
-3.85306e-006		4.73785e-006		0.226602		0.973349		-3.51977		4.17231		
-4.10657e-006		5.04783e-006		0.220567		0.974693		-3.52177		4.17062		
-4.36821e-006		5.36759e-006		0.214523		0.975998		-3.52377		4.16892		
-4.638e-006		5.69712e-006		0.208471		0.977264		-3.52578		4.16723		
-4.91593e-006		6.03643e-006		0.20241		0.978492		-3.52778		4.16553		
-5.20202e-006		6.3855e-006		0.196341		0.979682		-3.52978		4.16383		
-5.49626e-006		6.74434e-006		0.190265		0.980832		-3.53178		4.16213		
-5.79866e-006		7.11295e-006		0.184181		0.981944		-3.53378		4.16043		
-6.10923e-006		7.49131e-006		0.178089		0.983016		-3.53578		4.15873		
-6.42797e-006		7.87943e-006		0.171991		0.98405		-3.53777		4.15703		
-6.75489e-006		8.27729e-006		0.165885		0.985045		-3.53977		4.15533		
-7.09e-006		8.68491e-006		0.159774		0.986001		-3.54176		4.15362		
-7.43329e-006		9.10226e-006		0.153655		0.986918		-3.54376		4.15192		
-7.78478e-006		9.52936e-006		0.147531		0.987796		-3.54575		4.15021		
-8.14447e-006		9.96619e-006		0.141401		0.988634		-3.54775		4.1485		
-8.51236e-006		1.04128e-005		0.135265		0.989434		-3.54974		4.1468		
-8.88846e-006		1.0869e-005		0.129124		0.990194		-3.55173		4.14509		
-9.27278e-006		1.13351e-005		0.122978		0.990915		-3.55372		4.14338		
-9.66532e-006		1.18108e-005		0.116826		0.991597		-3.55571		4.14167		
-1.00661e-005		1.22962e-005		0.110671		0.992239		-3.5577		4.13995		
-1.04751e-005		1.27914e-005		0.10451		0.992842		-3.55969		4.13824		
-1.08923e-005		1.32963e-005		0.0983461		0.993406		-3.56167		4.13653		
-1.13178e-005		1.38109e-005		0.0921778		0.99393		-3.56366		4.13481		
-1.17515e-005		1.43351e-005		0.0860058		0.994415		-3.56564		4.13309		
-1.21935e-005		1.48691e-005		0.0798304		0.99486		-3.56763		4.13138		
-1.26437e-005		1.54128e-005		0.0736518		0.995266		-3.56961		4.12966		
-1.31022e-005		1.59661e-005		0.0674703		0.995632		-3.57159		4.12794		
-1.3569e-005		1.65292e-005		0.0612861		0.995959		-3.57358		4.12622		
-1.4044e-005		1.71019e-005		0.0550994		0.996246		-3.57556		4.1245		
-1.45274e-005		1.76843e-005		0.0489105		0.996494		-3.57754		4.12278		
-1.5019e-005		1.82764e-005		0.0427197		0.996702		-3.57952		4.12105		
-1.55189e-005		1.88781e-005		0.0365272		0.99687		-3.58149		4.11933		
-1.60271e-005		1.94895e-005		0.0303332		0.996999		-3.58347		4.1176		
-1.65436e-005		2.01106e-005		0.0241379		0.997088		-3.58545		4.11588		
-1.70684e-005		2.07413e-005		0.0179417		0.997137		-3.58742		4.11415		
-1.76015e-005		2.13817e-005		0.0117448		0.997147		-3.5894		4.11242		
-1.81429e-005		2.20317e-005		0.00554742		0.997117		-3.59137		4.11069		
-1.86927e-005		2.26914e-005		-0.000650219		0.997048		-3.59334		4.10896		
-1.92508e-005		2.33607e-005		-0.00684784		0.996938		-3.59532		4.10723		
-1.98172e-005		2.40397e-005		-0.0130452		0.996789		-3.59729		4.1055		
-2.03919e-005		2.47283e-005		-0.0192421		0.9966		-3.59926		4.10377		
-2.0975e-005		2.54265e-005		-0.0254382		0.996372		-3.60123		4.10203		
-2.15665e-005		2.61344e-005		-0.0316333		0.996104		-3.6032		4.1003		
-2.21663e-005		2.68518e-005		-0.0378271		0.995796		-3.60516		4.09856		
-2.27744e-005		2.75789e-005		-0.0440195		0.995448		-3.60713		4.09682		
-2.3391e-005		2.83156e-005		-0.0502101		0.995061		-3.6091		4.09508		
-2.40159e-005		2.90619e-005		-0.0563987		0.994634		-3.61106		4.09335		
-2.46491e-005		2.98178e-005		-0.0625851		0.994167		-3.61303		4.0916		
-2.52908e-005		3.05834e-005		-0.068769		0.993661		-3.61499		4.08986		
-2.59408e-005		3.13585e-005		-0.0749502		0.993115		-3.61695		4.08812		
-2.65993e-005		3.21432e-005		-0.0811284		0.992529		-3.61891		4.08638		
-2.72661e-005		3.29375e-005		-0.0873034		0.991903		-3.62087		4.08463		
-2.79413e-005		3.37414e-005		-0.0934748		0.991238		-3.62283		4.08289		
-2.8625e-005		3.45549e-005		-0.0996426		0.990533		-3.62479		4.08114		
-2.9317e-005		3.53779e-005		-0.105806		0.989789		-3.62675		4.0794		
-3.00175e-005		3.62105e-005		-0.111966		0.989005		-3.62871		4.07765		
-3.07264e-005		3.70527e-005		-0.118121		0.988181		-3.63066		4.0759		
-3.14437e-005		3.79045e-005		-0.124271		0.987318		-3.63262		4.07415		
-3.21695e-005		3.87658e-005		-0.130417		0.986415		-3.63457		4.0724		
-3.29037e-005		3.96367e-005		-0.136557		0.985473		-3.63653		4.07065		
-3.36463e-005		4.05171e-005		-0.142692		0.984491		-3.63848		4.06889		
-3.43974e-005		4.14071e-005		-0.148821		0.98347		-3.64043		4.06714		
-3.5157e-005		4.23066e-005		-0.154944		0.982409		-3.64238		4.06538		
-3.5925e-005		4.32157e-005		-0.161061		0.981309		-3.64433		4.06363		
-3.67015e-005		4.41343e-005		-0.167171		0.98017		-3.64628		4.06187		
-3.74864e-005		4.50624e-005		-0.173275		0.978991		-3.64823		4.06011		
-3.82798e-005		4.60001e-005		-0.179372		0.977773		-3.65018		4.05835		
-3.90817e-005		4.69472e-005		-0.185461		0.976515		-3.65213		4.05659		
-3.98921e-005		4.79039e-005		-0.191543		0.975219		-3.65407		4.05483		
-4.0711e-005		4.88702e-005		-0.197618		0.973883		-3.65602		4.05307		
-4.15384e-005		4.98459e-005		-0.203684		0.972508		-3.65796		4.05131		
-4.23743e-005		5.08311e-005		-0.209743		0.971094		-3.6599		4.04954		
-4.32187e-005		5.18259e-005		-0.215792		0.96964		-3.66185		4.04778		
-4.40716e-005		5.28301e-005		-0.221834		0.968148		-3.66379		4.04601		
-4.4933e-005		5.38439e-005		-0.227866		0.966617		-3.66573		4.04425		
-4.5803e-005		5.48671e-005		-0.233889		0.965046		-3.66767		4.04248		
-4.66815e-005		5.58998e-005		-0.239903		0.963437		-3.66961		4.04071		
-4.75685e-005		5.6942e-005		-0.245907		0.961789		-3.67154		4.03894		
-4.8464e-005		5.79937e-005		-0.251901		0.960102		-3.67348		4.03717		
-4.93681e-005		5.90548e-005		-0.257885		0.958377		-3.67542		4.0354		
-5.02808e-005		6.01255e-005		-0.263858		0.956612		-3.67735		4.03362		
-5.1202e-005		6.12056e-005		-0.269821		0.954809		-3.67929		4.03185		
-5.21318e-005		6.22951e-005		-0.275773		0.952968		-3.68122		4.03008		
-5.30701e-005		6.33941e-005		-0.281714		0.951088		-3.68315		4.0283		
-5.4017e-005		6.45026e-005		-0.287644		0.949169		-3.68508		4.02652		
-5.49725e-005		6.56205e-005		-0.293562		0.947212		-3.68701		4.02475		
-5.59366e-005		6.67478e-005		-0.299468		0.945217		-3.68894		4.02297		
-5.69092e-005		6.78846e-005		-0.305362		0.943184		-3.69087		4.02119		
-5.78905e-005		6.90309e-005		-0.311243		0.941112		-3.6928		4.01941		
-5.88803e-005		7.01865e-005		-0.317112		0.939002		-3.69473		4.01762		
-5.98788e-005		7.13516e-005		-0.322968		0.936854		-3.69665		4.01584		
-6.08858e-005		7.25261e-005		-0.328811		0.934668		-3.69858		4.01406		
-6.19015e-005		7.371e-005		-0.334641		0.932444		-3.7005		4.01227		
-6.29258e-005		7.49034e-005		-0.340457		0.930182		-3.70242		4.01049		
-6.39587e-005		7.61061e-005		-0.346259		0.927883		-3.70435		4.0087		
-6.50002e-005		7.73183e-005		-0.352047		0.925546		-3.70627		4.00692		
-6.60504e-005		7.85398e-005		-0.357821		0.923171		-3.70819		4.00513		
-6.71092e-005		7.97708e-005		-0.363581		0.920758		-3.71011		4.00334		
-6.81767e-005		8.10112e-005		-0.369325		0.918309		-3.71203		4.00155		
-6.92528e-005		8.22609e-005		-0.375055		0.915821		-3.71395		3.99976		
-7.03376e-005		8.352e-005		-0.380769		0.913297		-3.71586		3.99796		
-7.1431e-005		8.47885e-005		-0.386468		0.910735		-3.71778		3.99617		
-7.25331e-005		8.60664e-005		-0.392151		0.908136		-3.7197		3.99438		
-7.36439e-005		8.73536e-005		-0.397818		0.9055		-3.72161		3.99258		
-7.47633e-005		8.86502e-005		-0.403469		0.902827		-3.72352		3.99078		
-7.58914e-005		8.99562e-005		-0.409103		0.900118		-3.72544		3.98899		
-7.70282e-005		9.12716e-005		-0.414721		0.897371		-3.72735		3.98719		
-7.81737e-005		9.25962e-005		-0.420322		0.894588		-3.72926		3.98539		
-7.93279e-005		9.39303e-005		-0.425905		0.891768		-3.73117		3.98359		
-8.04908e-005		9.52737e-005		-0.431471		0.888912		-3.73308		3.98179		
-8.16624e-005		9.66264e-005		-0.43702		0.886019		-3.73498		3.97999		
-8.28428e-005		9.79884e-005		-0.44255		0.883091		-3.73689		3.97818		
-8.40318e-005		9.93598e-005		-0.448063		0.880126		-3.7388		3.97638		
-8.52295e-005		0.000100741		-0.453557		0.877125		-3.7407		3.97458		
-8.6436e-005		0.000102131		-0.459033		0.874088		-3.74261		3.97277		
-8.76513e-005		0.00010353		-0.464489		0.871015		-3.74451		3.97096		
-8.88752e-005		0.000104939		-0.469927		0.867906		-3.74641		3.96916		
-9.01079e-005		0.000106357		-0.475345		0.864762		-3.74832		3.96735		
-9.13494e-005		0.000107784		-0.480744		0.861582		-3.75022		3.96554		
-9.25996e-005		0.00010922		-0.486123		0.858367		-3.75212		3.96373		
-9.38585e-005		0.000110666		-0.491483		0.855116		-3.75402		3.96192		
-9.51263e-005		0.000112121		-0.496822		0.85183		-3.75591		3.9601		
-9.64027e-005		0.000113586		-0.50214		0.84851		-3.75781		3.95829		
-9.7688e-005		0.00011506		-0.507438		0.845154		-3.75971		3.95647		
-9.89821e-005		0.000116543		-0.512715		0.841763		-3.7616		3.95466		
-0.000100285		0.000118035		-0.517971		0.838338		-3.7635		3.95284		
